DATE,PRCP,SNOW,SNWD,SNOW_DAY_SUM
2021-08-17,0.0,0.0,,0.0
2021-08-21,0.0,0.0,,0.0
2021-08-23,0.0,0.0,,0.0
2021-08-25,0.0,0.0,,0.0
2021-08-26,0.0,0.0,,0.0
2021-08-27,0.0,0.0,,0.0
2021-08-28,0.0,0.0,,0.0
2021-08-29,0.0,0.0,,0.0
2021-08-30,0.0,0.0,,0.0
2021-08-31,0.0,0.0,,0.0
2021-09-06,0.0,0.0,,0.0
2021-09-07,0.0,0.0,,0.0
2021-09-08,0.0,0.0,,0.0
2021-09-09,0.0,0.0,,0.0
2021-09-10,0.0,0.0,,0.0
2021-09-11,0.0,0.0,,0.0
2021-09-12,0.0,0.0,,0.0
2021-09-13,0.0,0.0,,0.0
2021-09-14,0.0,0.0,,0.0
2021-09-15,0.0,0.0,,0.0
2021-09-16,0.0,0.0,,0.0
2021-09-17,0.0,0.0,,0.0
2021-09-18,0.0,0.0,,0.0
2021-09-19,0.0,0.0,,0.0
2021-09-21,0.0,0.0,,0.0
2021-09-22,0.0,0.0,,0.0
2021-10-06,0.0,0.0,,0.0
2021-10-07,0.0,0.0,,0.0
2021-10-08,0.0,0.0,,0.0
2021-10-10,0.16,0.2,0.0,0.19999999999999646
2021-10-11,0.0,0.0,,0.19999999999999646
2021-10-12,0.0,0.0,,0.19999999999999646
2021-10-13,0.13,1.7,1.0,1.8999999999999964
2021-10-14,0.0,0.0,,1.8999999999999964
2021-10-15,0.14,1.8,1.0,3.6999999999999966
2021-10-16,0.0,0.0,,3.6999999999999966
2021-10-17,0.0,0.0,,3.4999999999999964
2021-10-19,0.05,1.3,1.0,4.799999999999996
2021-10-20,0.0,0.0,,4.799999999999996
2021-10-21,0.0,0.0,,3.0999999999999965
2021-10-22,0.0,0.0,,3.0999999999999965
2021-10-23,0.0,0.0,,1.2999999999999965
2021-10-26,0.0,0.0,,1.2999999999999965
2021-10-27,0.23,3.5,3.0,4.799999999999996
2021-10-28,0.04,0.5,2.5,3.9999999999999964
2021-10-29,0.0,0.0,,3.9999999999999964
2021-10-31,0.0,0.0,,3.9999999999999964
2021-11-01,0.07,1.0,,4.9999999999999964
2021-11-02,0.3,0.6,,5.599999999999996
2021-11-03,0.1,0.3,,5.899999999999997
2021-11-04,0.0,0.0,,2.3999999999999964
2021-11-05,0.0,0.0,,1.8999999999999964
2021-11-06,0.0,0.0,,1.8999999999999964
2021-11-07,0.0,0.0,,1.8999999999999964
2021-11-08,0.0,0.0,,0.8999999999999964
2021-11-09,0.0,0.0,,0.29999999999999644
2021-11-10,0.14,2.0,,1.9999999999999964
2021-11-11,0.18,2.8,,4.799999999999996
2021-11-12,0.29,2.0,,6.799999999999996
2021-11-13,0.0,0.0,,6.799999999999996
2021-11-16,0.0,0.0,,6.799999999999996
2021-11-17,0.05,1.0,,7.799999999999996
2021-11-18,0.0,0.0,,7.799999999999996
2021-11-19,0.0,0.0,,5.799999999999996
2021-11-20,0.0,0.1,,3.0999999999999965
2021-11-21,0.02,0.3,,1.3999999999999964
2021-11-22,0.0,0.0,,1.3999999999999964
2021-11-23,0.0,0.0,,1.3999999999999964
2021-11-24,0.02,0.5,,0.8999999999999965
2021-11-25,0.02,0.2,,1.0999999999999965
2021-11-26,0.0,0.0,,1.0999999999999965
2021-11-27,0.0,0.0,,0.9999999999999964
2021-11-28,0.0,0.0,,0.6999999999999964
2021-11-29,0.0,0.0,,0.6999999999999964
2021-11-30,0.0,0.0,,0.6999999999999964
2021-12-01,0.0,0.0,,0.19999999999999646
2021-12-02,0.0,0.0,,0.0
2021-12-03,0.0,0.0,,0.0
2021-12-04,0.0,0.0,,0.0
2021-12-05,0.0,0.0,,0.0
2021-12-06,0.0,0.0,,0.0
2021-12-07,0.02,0.4,,0.39999999999999647
2021-12-08,0.0,0.0,,0.39999999999999647
2021-12-09,0.05,0.9,0.5,1.2999999999999965
2021-12-10,0.17,2.5,2.5,3.7999999999999963
2021-12-11,0.02,0.5,1.5,4.299999999999996
2021-12-12,0.0,0.0,,4.299999999999996
2021-12-13,0.0,0.0,,4.299999999999996
2021-12-14,0.0,0.0,,3.8999999999999964
2021-12-15,0.08,1.3,2.5,5.199999999999997
2021-12-16,0.02,0.2,2.0,4.4999999999999964
2021-12-17,0.02,0.3,1.5,2.2999999999999963
2021-12-18,0.0,0.1,1.5,1.8999999999999961
2021-12-19,0.0,0.0,,1.8999999999999961
2021-12-20,0.0,0.0,,1.8999999999999961
2022-01-02,0.01,0.3,,2.199999999999996
2022-01-03,0.0,0.0,,0.899999999999996
2022-01-04,0.0,0.0,,0.699999999999996
2022-01-05,0.05,1.0,,1.399999999999996
2022-01-07,0.07,0.5,,1.7999999999999958
2022-01-08,0.0,0.0,,1.7999999999999958
2022-01-09,0.15,3.0,,4.799999999999995
2022-01-10,0.0,0.0,,4.4999999999999964
2022-01-11,0.0,0.0,,4.4999999999999964
2022-01-12,0.0,0.0,,4.4999999999999964
2022-01-13,0.0,0.0,,3.499999999999996
2022-01-14,0.0,0.0,,2.999999999999996
2022-01-15,0.07,1.2,,4.199999999999996
2022-01-16,0.0,0.0,,1.199999999999996
2022-01-17,0.0,0.0,,1.199999999999996
2022-01-18,0.0,0.0,,1.199999999999996
2022-01-19,0.0,0.0,,1.199999999999996
2022-01-20,0.0,0.0,,1.199999999999996
2022-01-21,0.02,0.5,,1.699999999999996
2022-01-22,0.12,1.5,,1.999999999999996
2022-01-23,0.0,0.0,,1.999999999999996
2022-01-24,0.0,0.0,,1.999999999999996
2022-01-25,0.05,0.5,,2.499999999999996
2022-01-26,0.03,0.5,,2.999999999999996
2022-01-27,0.01,0.2,,3.199999999999996
2022-01-28,0.03,0.4,,3.099999999999996
2022-01-29,0.0,0.0,,1.599999999999996
2022-01-30,0.0,0.0,,1.599999999999996
2022-01-31,0.0,0.0,,1.599999999999996
2022-02-01,0.0,0.0,,1.099999999999996
2022-02-02,0.22,4.0,,4.599999999999996
2022-02-03,0.01,0.2,,4.599999999999996
2022-02-04,0.0,0.0,,4.199999999999997
2022-02-05,0.0,0.0,,4.199999999999997
2022-02-06,0.03,0.4,,4.599999999999996
2022-02-07,0.0,0.0,,4.599999999999996
2022-02-08,0.0,0.0,,4.599999999999996
2022-02-09,0.0,0.0,,0.5999999999999965
2022-02-10,0.0,0.0,,0.39999999999999647
2022-02-11,0.0,0.0,,0.39999999999999647
2022-02-12,0.1,2.0,,2.3999999999999964
2022-02-13,0.0,0.0,,1.9999999999999964
2022-02-14,0.0,0.0,,1.9999999999999964
2022-02-18,0.0,0.0,,1.9999999999999964
2022-02-19,0.0,0.0,,1.9999999999999964
2022-02-20,0.0,0.0,,1.9999999999999964
2022-02-21,0.0,0.0,,1.9999999999999964
2022-02-22,0.08,1.0,,0.9999999999999964
2022-02-23,0.16,1.5,,2.4999999999999964
2022-02-24,0.08,0.6,,3.0999999999999965
2022-02-25,0.02,0.2,,3.2999999999999963
2022-02-26,0.03,0.4,,3.6999999999999966
2022-02-27,0.0,0.0,,3.6999999999999966
2022-02-28,0.0,0.0,,3.6999999999999966
2022-03-01,0.0,0.0,22.0,2.6999999999999966
2022-03-04,0.0,0.0,20.0,1.1999999999999964
2022-03-05,0.05,0.9,21.0,1.4999999999999964
2022-03-06,0.2,2.5,22.5,3.7999999999999963
2022-03-07,0.14,1.7,23.5,5.099999999999996
2022-03-08,0.02,0.3,23.0,5.399999999999996
2022-03-09,0.02,0.3,23.0,5.699999999999997
2022-03-10,0.33,3.8,27.0,9.499999999999996
2022-03-11,0.02,0.2,26.0,9.699999999999996
2022-03-12,0.0,0.0,25.5,8.799999999999995
2022-03-13,0.0,0.0,25.5,6.299999999999995
2022-03-14,0.08,0.6,24.0,5.199999999999996
2022-03-15,0.0,0.0,24.0,4.899999999999996
2022-03-16,0.0,0.0,23.0,4.599999999999996
2022-03-17,0.09,1.2,24.0,1.999999999999996
2022-03-18,0.06,1.3,25.0,3.099999999999996
2022-03-19,0.0,0.0,24.5,3.099999999999996
2022-03-20,0.0,0.0,23.0,3.099999999999996
2022-03-21,0.01,0.2,22.0,2.699999999999996
2022-03-22,0.0,0.0,,2.699999999999996
2022-03-23,0.02,0.3,22.0,2.999999999999996
2022-03-24,0.0,0.0,22.0,1.799999999999996
2022-03-25,0.0,0.0,21.0,0.499999999999996
2022-03-26,0.0,0.0,20.5,0.499999999999996
2022-03-27,0.0,0.0,18.0,0.499999999999996
2022-03-28,0.0,0.0,16.0,0.299999999999996
2022-03-29,0.0,0.0,13.5,0.299999999999996
2022-03-30,0.18,2.3,16.0,2.299999999999996
2022-03-31,0.02,0.3,15.0,2.5999999999999956
2022-04-03,0.01,0.3,,2.899999999999996
2022-04-08,0.0,0.0,,2.899999999999996
2022-04-09,0.0,0.0,,2.899999999999996
2022-04-10,0.22,1.8,,4.699999999999996
2022-04-11,0.0,0.0,,4.699999999999996
2022-04-12,0.14,1.6,,3.999999999999996
2022-04-13,0.07,0.4,,4.099999999999996
2022-04-14,0.07,1.3,,5.099999999999996
2022-04-15,0.0,0.0,,5.099999999999996
2022-04-16,0.0,0.0,,5.099999999999996
2022-04-17,0.14,1.5,,4.799999999999996
2022-04-18,0.15,1.0,,5.799999999999996
2022-04-20,0.05,0.0,,4.199999999999996
2022-04-21,0.0,0.0,,3.7999999999999963
2022-04-27,0.0,0.0,,2.499999999999996
2022-04-28,0.0,0.0,,2.499999999999996
2022-04-29,0.0,0.0,,2.499999999999996
2022-05-01,0.0,0.0,,0.999999999999996
2022-05-02,0.04,0.5,0.5,0.499999999999996
2022-05-04,0.24,1.3,1.0,1.799999999999996
2022-05-05,0.01,0.1,0.0,1.8999999999999961
2022-05-06,0.0,0.0,,1.8999999999999961
2022-05-07,0.0,0.0,,1.8999999999999961
2022-05-08,0.0,0.0,,1.8999999999999961
2022-05-09,0.0,0.0,,1.8999999999999961
2022-05-11,0.0,0.0,,1.3999999999999961
2022-05-12,0.0,0.0,,0.09999999999999601
2022-05-13,0.0,0.0,,0.0
2022-05-14,0.0,0.0,,0.0
2022-05-15,0.0,0.0,,0.0
2022-05-16,0.0,0.0,,0.0
2022-05-19,0.0,0.0,,0.0
2022-05-20,0.01,0.2,,0.19999999999999601
2022-05-21,0.87,9.0,9.0,9.199999999999996
2022-05-22,0.04,0.3,4.0,9.499999999999996
2022-05-24,0.31,3.5,3.0,12.999999999999996
2022-05-26,0.0,0.0,,12.999999999999996
2022-05-27,0.0,0.0,,12.999999999999996
2022-05-28,0.0,0.0,,12.999999999999996
2022-05-29,0.02,0.0,,12.799999999999997
2022-05-30,0.23,1.0,0.5,4.799999999999996
2022-06-02,0.0,0.0,,4.4999999999999964
2022-06-03,0.0,0.0,,0.9999999999999964
2022-06-04,0.0,0.0,,0.9999999999999964
2022-06-05,0.0,0.0,,0.9999999999999964
2022-06-09,0.0,0.0,,0.9999999999999964
2022-06-10,0.0,0.0,,0.9999999999999964
2022-06-11,0.0,0.0,,0.0
2022-06-12,0.0,0.0,,0.0
2022-06-13,0.0,0.0,,0.0
2022-06-15,0.0,0.0,,0.0
2022-06-16,0.0,0.0,,0.0
2022-06-17,0.0,0.0,,0.0
2022-06-21,0.0,0.0,,0.0
2022-06-22,0.0,0.0,,0.0
2022-06-23,0.0,0.0,,0.0
2022-07-08,0.0,0.0,,0.0
2022-07-09,0.0,0.0,,0.0
2022-07-10,0.0,0.0,,0.0
2022-07-12,0.0,0.0,,0.0
2022-07-13,0.0,0.0,,0.0
2022-07-22,0.0,0.0,,0.0
2022-07-26,0.0,0.0,,0.0
2022-07-27,0.0,0.0,,0.0
2022-07-28,0.0,0.0,,0.0
2022-07-30,0.0,0.0,,0.0
2022-07-31,0.0,0.0,,0.0
2022-08-08,0.0,0.0,,0.0
2022-08-09,0.0,0.0,,0.0
2022-08-10,0.0,0.0,,0.0
2022-08-11,0.0,0.0,,0.0
2022-08-19,0.0,0.0,,0.0
2022-08-24,0.0,0.0,,0.0
2022-08-25,0.0,0.0,,0.0
2022-08-30,0.0,0.0,,0.0
2022-08-31,0.0,0.0,,0.0
2022-09-01,0.0,0.0,,0.0
2022-09-02,0.0,0.0,,0.0
2022-09-03,0.0,0.0,,0.0
2022-09-04,0.0,0.0,,0.0
2022-09-05,0.0,0.0,,0.0
2022-09-06,0.0,0.0,,0.0
2022-09-09,0.0,0.0,,0.0
2022-09-10,0.0,0.0,,0.0
2022-09-11,0.0,0.0,,0.0
2022-09-12,0.0,0.0,,0.0
2022-09-13,0.0,0.0,,0.0
2022-09-14,0.0,0.0,,0.0
2022-09-16,0.0,0.0,,0.0
2022-09-20,0.0,0.0,,0.0
2022-09-21,0.0,0.0,,0.0
2022-09-25,0.0,0.0,,0.0
2022-09-26,0.0,0.0,,0.0
2022-09-27,0.0,0.0,,0.0
2022-09-30,0.0,0.0,,0.0
2022-10-08,0.0,0.0,,0.0
2022-10-10,0.0,0.0,,0.0
2022-10-11,0.0,0.0,,0.0
2022-10-12,0.0,0.0,,0.0
2022-10-13,0.0,0.0,,0.0
2022-10-14,0.0,0.0,,0.0
2022-10-15,0.0,0.0,,0.0
2022-10-16,0.0,0.0,,0.0
2022-10-17,0.0,0.0,,0.0
2022-10-20,0.0,0.0,,0.0
2022-10-21,0.0,0.0,,0.0
2022-10-22,0.0,0.0,,0.0
2022-10-24,0.23,2.0,2.0,1.9999999999999964
2022-10-26,0.09,3.0,3.0,4.9999999999999964
2022-10-27,0.39,4.0,5.0,8.999999999999996
2022-10-29,0.0,0.0,,8.999999999999996
2022-10-30,0.0,0.0,,8.999999999999996
2022-10-31,0.0,0.0,,8.999999999999996
2022-11-01,0.0,0.0,,8.999999999999996
2022-11-02,0.0,0.0,,6.9999999999999964
2022-11-03,0.0,0.0,,3.9999999999999964
2022-11-04,0.18,2.5,,2.4999999999999964
2022-11-05,0.01,0.2,,2.6999999999999966
2022-11-06,0.18,2.0,,4.699999999999997
2022-11-07,0.03,1.0,,5.699999999999997
2022-11-08,0.0,0.0,,5.699999999999997
2022-11-09,0.0,0.0,,5.699999999999997
2022-11-10,0.04,0.8,,6.4999999999999964
2022-11-11,0.0,0.1,,4.099999999999996
2022-11-12,0.0,0.0,,3.8999999999999964
2022-11-13,0.0,0.0,,1.8999999999999966
2022-11-14,0.1,2.0,,2.899999999999997
2022-11-17,0.0,0.0,,2.899999999999997
2022-11-18,0.08,1.1,,3.999999999999997
2022-11-19,0.0,0.0,,3.1999999999999966
2022-11-20,0.0,0.0,,3.099999999999997
2022-11-21,0.0,0.0,,3.099999999999997
2022-11-22,0.0,0.0,,3.099999999999997
2022-11-23,0.0,0.0,,1.099999999999997
2022-11-24,0.03,0.5,,1.599999999999997
2022-11-25,0.0,0.0,,0.4999999999999969
2022-11-26,0.0,0.0,,0.4999999999999969
2022-11-27,0.19,2.5,,2.999999999999997
2022-11-28,0.0,0.0,,2.999999999999997
2022-11-30,0.04,0.5,,3.499999999999997
2022-12-01,0.0,0.0,,3.499999999999997
2022-12-02,0.03,0.5,,3.499999999999997
2022-12-03,0.1,3.0,,6.4999999999999964
2022-12-04,0.22,4.0,,10.499999999999996
2022-12-05,0.03,0.3,,8.299999999999997
2022-12-06,0.3,6.0,,14.299999999999997
2022-12-07,0.12,1.3,,15.099999999999996
2022-12-08,0.04,1.0,,16.099999999999998
2022-12-09,0.03,0.5,,16.099999999999998
2022-12-13,0.01,0.2,,13.299999999999997
2022-12-14,0.03,0.5,,9.799999999999997
2022-12-15,0.0,0.0,,9.499999999999996
2022-12-16,0.01,0.1,,3.5999999999999965
2022-12-17,0.0,0.0,,2.2999999999999963
2022-12-18,0.0,0.0,,1.2999999999999965
2022-12-19,0.0,0.0,,0.7999999999999965
2022-12-29,0.16,2.0,,2.5999999999999965
2022-12-30,0.0,0.0,,2.0999999999999965
2022-12-31,0.28,4.3,,6.399999999999997
2023-01-01,0.1,4.0,18.0,10.299999999999997
2023-01-02,0.0,0.0,16.5,10.299999999999997
2023-01-03,0.02,0.3,16.5,10.599999999999996
2023-01-04,0.02,0.3,16.0,10.899999999999997
2023-01-06,0.0,0.0,16.0,8.899999999999997
2023-01-07,0.06,1.5,17.0,10.399999999999997
2023-01-08,0.0,0.0,16.5,6.099999999999996
2023-01-09,0.0,0.0,16.0,2.0999999999999956
2023-01-10,0.01,0.1,15.5,2.1999999999999957
2023-01-11,0.07,0.6,16.0,2.4999999999999956
2023-01-12,0.08,2.2,17.0,4.399999999999996
2023-01-13,0.0,0.0,16.5,4.399999999999996
2023-01-14,0.0,0.0,16.0,2.899999999999996
2023-01-15,0.0,0.0,16.0,2.899999999999996
2023-01-16,0.11,1.7,17.5,4.599999999999996
2023-01-17,0.02,0.2,16.5,4.699999999999997
2023-01-18,0.13,3.0,19.5,7.099999999999996
2023-01-19,0.02,0.4,19.0,5.299999999999995
2023-01-20,0.0,0.0,18.5,5.299999999999995
2023-01-21,0.01,0.2,48.5,5.499999999999996
2023-01-22,0.02,0.3,18.5,5.799999999999995
2023-01-23,0.0,0.0,18.5,4.099999999999995
2023-01-24,0.02,0.3,18.0,4.199999999999996
2023-01-25,0.02,0.3,18.0,1.4999999999999956
2023-01-26,0.03,0.4,18.5,1.4999999999999956
2023-01-27,0.0,0.0,18.0,1.4999999999999956
2023-01-28,0.18,3.5,21.0,4.799999999999995
2023-01-29,0.04,0.7,21.0,5.199999999999996
2023-01-30,0.11,1.5,22.0,6.699999999999996
2023-01-31,0.29,4.5,26.5,10.899999999999995
2023-02-01,0.0,0.0,25.0,10.599999999999994
2023-02-02,0.0,0.0,24.5,10.199999999999996
2023-02-03,0.0,0.0,24.0,10.199999999999996
2023-02-05,0.0,0.0,22.0,6.699999999999996
2023-02-06,0.09,1.5,23.0,7.499999999999996
2023-02-07,0.03,0.5,24.0,6.499999999999996
2023-02-08,0.0,0.0,23.5,1.9999999999999956
2023-02-09,0.1,1.7,24.5,3.6999999999999957
2023-02-10,0.0,0.0,24.0,3.6999999999999957
2023-02-11,0.0,0.0,23.5,3.6999999999999957
2023-02-12,0.0,0.0,23.0,3.6999999999999957
2023-02-13,0.0,0.0,23.0,2.1999999999999957
2023-02-14,0.03,0.5,23.0,2.1999999999999957
2023-02-15,0.13,1.3,24.0,3.4999999999999956
2023-02-16,0.03,0.2,24.0,1.9999999999999956
2023-02-17,0.0,0.0,24.0,1.9999999999999956
2023-02-18,0.0,0.0,23.5,1.9999999999999956
2023-02-19,0.0,0.0,23.0,1.9999999999999956
2023-02-22,0.0,0.0,22.0,1.9999999999999956
2023-02-23,0.25,2.5,25.0,3.9999999999999956
2023-02-24,0.0,0.0,24.0,2.6999999999999957
2023-02-25,0.05,0.5,24.0,2.9999999999999956
2023-02-26,0.0,0.0,24.0,2.9999999999999956
2023-02-27,0.02,0.4,23.0,3.3999999999999955
2023-02-28,0.26,4.0,27.5,7.399999999999995
2023-03-01,0.08,1.5,,8.899999999999995
2023-03-02,0.02,0.3,,6.699999999999996
2023-03-03,0.0,0.0,,6.699999999999996
2023-03-04,0.04,0.7,,6.899999999999995
2023-03-05,0.0,0.0,,6.899999999999995
2023-03-06,0.0,0.0,,6.499999999999995
2023-03-08,0.0,0.0,,2.4999999999999956
2023-03-09,0.0,0.0,,0.9999999999999956
2023-03-10,0.0,0.0,,0.6999999999999955
2023-03-11,0.5,7.0,,7.699999999999996
2023-03-12,0.17,2.0,,8.999999999999996
2023-03-15,0.0,0.0,,8.999999999999996
2023-03-16,0.09,1.3,,10.299999999999995
2023-03-17,0.0,0.0,,10.299999999999995
2023-03-18,0.0,0.0,,10.299999999999995
2023-03-19,0.0,0.0,,10.299999999999995
2023-03-20,0.0,0.0,,3.2999999999999954
2023-03-21,0.12,1.3,,2.5999999999999956
2023-03-23,0.25,4.5,,7.099999999999996
2023-03-24,0.03,0.5,,6.299999999999996
2023-03-29,0.0,0.0,,6.299999999999996
2023-03-30,0.0,0.0,,6.299999999999996
2023-03-31,0.1,1.3,,7.599999999999996
2023-04-01,0.15,1.8,,9.399999999999997
2023-04-02,0.0,0.0,,8.099999999999996
2023-04-04,0.01,0.3,,3.8999999999999955
2023-04-05,0.03,0.4,,3.799999999999996
2023-04-06,0.0,0.0,,3.799999999999996
2023-04-07,0.0,0.0,,3.799999999999996
2023-04-08,0.0,0.0,,2.4999999999999956
2023-04-09,0.0,0.0,,0.6999999999999955
2023-04-12,0.0,0.0,,0.6999999999999955
2023-04-13,0.0,0.0,,0.3999999999999956
2023-04-14,0.0,0.0,,0.0
2023-04-15,0.15,2.5,,2.4999999999999956
2023-04-17,0.0,0.0,,2.4999999999999956
2023-04-18,0.0,0.0,,2.4999999999999956
2023-04-20,0.0,0.0,,2.4999999999999956
2023-04-21,0.05,0.5,,2.9999999999999956
2023-04-22,0.23,4.5,,7.499999999999996
2023-04-23,0.03,0.2,,7.699999999999996
2023-04-24,0.0,0.0,,5.199999999999996
2023-04-25,0.16,1.0,,6.199999999999996
2023-04-26,0.0,0.0,,6.199999999999996
2023-04-27,0.0,0.0,,6.199999999999996
2023-04-28,0.11,1.6,,7.299999999999995
2023-04-29,0.0,0.0,,2.7999999999999954
2023-04-30,0.0,0.0,,2.599999999999995
2023-05-01,0.0,0.0,,2.599999999999995
2023-05-02,0.0,0.0,,1.5999999999999956
2023-05-04,0.0,0.0,,1.5999999999999956
2023-05-05,0.0,0.0,,1.5999999999999956
2023-05-06,0.01,0.2,,0.19999999999999557
2023-05-07,0.0,0.0,,0.19999999999999557
2023-05-08,0.0,0.0,,0.19999999999999557
2023-05-09,0.0,0.0,,0.19999999999999557
2023-05-15,0.0,0.0,,0.19999999999999557
2023-05-22,0.0,0.0,,0.19999999999999557
2023-05-29,0.0,0.0,,0.19999999999999557
2023-05-30,0.0,0.0,,0.0
2023-06-10,0.0,0.0,,0.0
2023-06-12,0.12,0.0,,0.0
2023-06-19,0.0,0.0,,0.0
2023-06-20,0.0,0.0,,0.0
2023-06-21,0.0,0.0,,0.0
2023-06-22,0.0,0.0,,0.0
2023-06-24,0.0,0.0,,0.0
2023-06-25,0.0,0.0,,0.0
2023-06-26,0.0,0.0,,0.0
2023-06-27,0.0,0.0,,0.0
2023-06-28,0.0,0.0,,0.0
2023-06-29,0.0,0.0,,0.0
2023-07-02,0.0,0.0,,0.0
2023-07-03,0.0,0.0,,0.0
2023-07-04,0.0,0.0,,0.0
2023-07-07,0.0,0.0,,0.0
2023-07-09,0.0,0.0,,0.0
2023-07-11,0.0,0.0,,0.0
2023-07-12,0.0,0.0,,0.0
2023-07-13,0.0,0.0,,0.0
2023-07-14,0.0,0.0,,0.0
2023-08-03,,0.0,,0.0
2023-08-05,0.0,0.0,,0.0
2023-08-08,0.0,0.0,,0.0
2023-08-09,0.0,0.0,,0.0
2023-08-10,0.0,0.0,,0.0
2023-08-14,0.0,0.0,,0.0
2023-08-16,0.0,0.0,,0.0
2023-08-19,0.0,0.0,,0.0
2023-08-20,0.0,0.0,,0.0
2023-08-21,0.0,0.0,,0.0
2023-08-31,0.0,0.0,,0.0
2023-09-02,0.0,0.0,,0.0
2023-09-05,0.0,0.0,,0.0
2023-09-06,0.0,0.0,,0.0
2023-09-07,0.0,0.0,,0.0
2023-09-08,0.0,0.0,,0.0
2023-09-10,0.0,0.0,,0.0
2023-09-14,0.0,0.0,,0.0
2023-09-17,0.0,0.0,,0.0
2023-09-18,0.0,0.0,,0.0
2023-09-21,0.0,0.0,,0.0
2023-09-25,0.0,0.0,,0.0
2023-09-26,0.0,0.0,,0.0
2023-09-27,0.0,0.0,,0.0
2023-09-28,0.0,0.0,,0.0
2023-09-29,0.0,0.0,,0.0
2023-09-30,0.0,0.0,,0.0
2023-10-05,0.0,0.0,,0.0
2023-10-06,0.0,0.0,,0.0
2023-10-07,0.0,0.0,,0.0
2023-10-12,0.33,0.0,,0.0
2023-10-13,0.16,1.0,0.5,0.9999999999999956
2023-10-14,0.0,0.0,,0.9999999999999956
2023-10-15,0.0,0.0,,0.9999999999999956
2023-10-17,0.0,0.0,,0.9999999999999956
2023-10-20,0.0,0.0,,0.9999999999999956
2023-10-28,0.1,1.3,1.0,2.2999999999999954
2023-10-29,0.61,7.0,6.5,9.299999999999995
2023-10-30,0.03,0.3,6.5,8.599999999999996
2023-10-31,0.0,0.0,5.5,8.599999999999996
2023-11-01,0.0,0.0,4.5,8.599999999999996
2023-11-02,0.0,0.0,3.5,8.599999999999996
2023-11-03,0.0,0.0,2.0,8.599999999999996
2023-11-04,0.0,0.0,0.0,7.299999999999995
2023-11-05,0.0,0.0,,0.29999999999999555
2023-11-07,0.0,0.0,,0.0
2023-11-10,0.0,0.0,,0.0
2023-11-11,0.0,0.0,,0.0
2023-11-12,0.0,0.0,,0.0
2023-11-13,0.0,0.0,,0.0
2023-11-16,0.0,0.0,,0.0
2023-11-17,0.05,0.0,,0.0
2023-11-18,0.0,0.0,,0.0
2023-11-19,0.09,1.5,1.0,1.4999999999999956
2023-11-20,0.02,0.3,1.0,1.7999999999999956
2023-11-21,0.02,0.2,1.0,1.9999999999999956
2023-11-22,0.0,0.0,0.5,1.9999999999999956
2023-11-23,0.0,0.0,0.5,1.9999999999999956
2023-11-24,0.01,0.1,0.5,2.0999999999999956
2023-11-25,0.03,0.5,0.5,2.5999999999999956
2023-11-26,0.01,0.1,0.5,1.1999999999999955
2023-11-28,0.0,0.0,0.5,0.8999999999999955
2023-11-29,0.0,0.0,0.5,0.6999999999999955
2023-11-30,0.0,0.0,0.5,0.6999999999999955
2023-12-01,0.04,1.0,,1.6999999999999955
2023-12-02,0.05,1.0,,2.599999999999995
2023-12-03,0.31,6.5,,8.599999999999994
2023-12-04,0.25,4.0,,12.499999999999996
2023-12-05,0.0,0.0,,12.499999999999996
2023-12-08,0.03,0.5,,12.999999999999996
2023-12-09,0.25,3.0,,15.999999999999996
2023-12-10,0.01,0.2,,15.199999999999996
2023-12-11,0.05,0.5,,14.699999999999996
2023-12-12,0.0,0.0,,8.199999999999996
2023-12-13,0.0,0.0,,4.199999999999996
2023-12-14,0.0,0.0,,4.199999999999996
2023-12-15,0.0,0.0,,3.6999999999999957
2023-12-16,0.0,0.0,,0.6999999999999955
2023-12-17,0.0,0.0,,0.49999999999999556
2023-12-18,0.0,0.0,,0.0
2023-12-31,0.0,0.0,,0.0
2024-01-01,0.0,0.0,8.0,0.0
2024-01-04,0.0,0.0,8.0,0.0
2024-01-06,0.08,1.4,9.5,1.3999999999999955
2024-01-07,0.01,0.1,9.0,1.4999999999999956
2024-01-08,0.06,0.7,9.5,2.1999999999999953
2024-01-09,0.0,0.0,9.0,2.1999999999999953
2024-01-10,0.07,2.0,10.0,4.199999999999996
2024-01-11,0.28,3.5,13.5,7.699999999999996
2024-01-12,0.03,2.0,14.5,9.699999999999996
2024-01-13,0.06,2.0,14.5,10.299999999999995
2024-01-14,0.3,7.0,27.0,17.199999999999996
2024-01-29,0.0,0.0,,16.499999999999996
2024-02-02,0.0,0.0,18.0,16.499999999999996
2024-02-03,0.26,3.5,21.0,17.999999999999996
2024-02-04,0.18,3.0,23.0,17.499999999999996
2024-02-08,0.14,2.5,20.5,17.999999999999996
2024-02-09,0.01,0.1,20.0,16.099999999999998
2024-02-10,0.03,0.4,20.0,9.499999999999996
2024-02-11,0.05,1.0,20.5,10.499999999999996
2024-02-12,0.0,0.0,20.0,10.499999999999996
2024-02-13,0.0,0.0,20.0,6.9999999999999964
2024-02-14,0.0,0.0,19.5,3.9999999999999964
2024-02-15,0.03,0.5,19.5,1.9999999999999964
2024-02-16,0.15,3.0,22.0,4.899999999999997
2024-02-17,0.18,5.0,24.5,9.499999999999996
2024-02-22,0.06,1.3,21.5,9.799999999999997
2024-02-23,0.05,0.8,22.0,10.599999999999996
2024-02-25,0.0,0.0,21.5,10.599999999999996
